Date,GHI (W/m2),Civil Building Demand (kW) - 1,Week Day,Month,Sin Hour
2019-02-01 07:00:00,7.837,136.847,4,2,1.1552251627369516
2019-02-01 08:00:00,87.52749999999999,172.66,4,2,3.686723977819363
2019-02-01 09:00:00,201.3275,262.801,4,2,5.966978646412833
2019-02-01 10:00:00,418.0416666666667,315.967,4,2,7.8405935811517145
2019-02-01 11:00:00,376.0325,360.3,4,2,9.17988502052864
2019-02-01 12:00:00,399.275,385.766,4,2,9.893582466233818
2019-02-01 13:00:00,360.63,391.831,4,2,9.933048616783237
2019-02-01 14:00:00,451.5916666666667,370.568,4,2,9.295593919237854
2019-02-01 15:00:00,358.6583333333333,371.217,4,2,8.024659857791692
2019-02-01 16:00:00,85.91333333333334,368.27,4,2,6.206858488414452
2019-02-01 17:00:00,21.9075,358.216,4,2,3.96606997037041
2019-02-01 18:00:00,1.9756666666666665,358.86,4,2,1.455000338086137
2019-02-01 19:00:00,2.183333333333333,328.586,4,2,-1.1552251627369503
2019-02-01 20:00:00,2.2325000000000004,229.855,4,2,-3.6867239778193617
2019-02-01 21:00:00,1.5744166666666668,187.059,4,2,-5.966978646412833
2019-02-01 22:00:00,1.8929166666666664,148.49,4,2,-7.840593581151714
2019-02-01 23:00:00,2.3355833333333336,130.318,4,2,-9.179885020528637
2019-02-02 00:00:00,2.4006666666666665,135.535,5,2,-9.893582466233818
2019-02-02 01:00:00,1.7476666666666667,130.831,5,2,-9.933048616783237
2019-02-02 02:00:00,3.044916666666667,125.631,5,2,-9.29559391923785
2019-02-02 03:00:00,2.2255,125.722,5,2,-8.024659857791685
2019-02-02 04:00:00,2.9271666666666665,120.144,5,2,-6.2068584884144515
2019-02-02 05:00:00,2.998833333333333,114.123,5,2,-3.9660699703704005
2019-02-02 06:00:00,3.589833333333333,112.002,5,2,-1.455000338086136
2019-02-02 07:00:00,7.39675,110.139,5,2,1.1552251627369516
2019-02-02 08:00:00,101.25,124.688,5,2,3.686723977819363
2019-02-02 09:00:00,254.48333333333332,132.556,5,2,5.966978646412833
2019-02-02 10:00:00,347.2083333333333,133.477,5,2,7.8405935811517145
2019-02-02 11:00:00,336.6958333333333,146.084,5,2,9.17988502052864
2019-02-02 12:00:00,543.2833333333334,149.307,5,2,9.893582466233818
2019-02-02 13:00:00,469.69166666666666,150.49,5,2,9.933048616783237
2019-02-02 14:00:00,428.7466666666666,145.661,5,2,9.295593919237854
2019-02-02 15:00:00,282.225,149.553,5,2,8.024659857791692
2019-02-02 16:00:00,199.785,153.005,5,2,6.206858488414452
2019-02-02 17:00:00,42.13016666666667,151.758,5,2,3.96606997037041
2019-02-02 18:00:00,2.2340833333333334,155.872,5,2,1.455000338086137
2019-02-02 19:00:00,2.238916666666667,156.959,5,2,-1.1552251627369503
2019-02-02 20:00:00,2.44,151.084,5,2,-3.6867239778193617
2019-02-02 21:00:00,3.08875,141.253,5,2,-5.966978646412833
2019-02-02 22:00:00,2.7264166666666667,126.04,5,2,-7.840593581151714
2019-02-02 23:00:00,4.870916666666667,129.38,5,2,-9.179885020528637
2019-02-03 00:00:00,3.534333333333333,130.019,6,2,-9.893582466233818
2019-02-03 01:00:00,3.031083333333333,112.784,6,2,-9.933048616783237
2019-02-03 02:00:00,2.3663333333333334,109.371,6,2,-9.29559391923785
2019-02-03 03:00:00,2.83025,109.342,6,2,-8.024659857791685
2019-02-03 04:00:00,3.31325,108.563,6,2,-6.2068584884144515
2019-02-03 05:00:00,3.10475,106.823,6,2,-3.9660699703704005
2019-02-03 06:00:00,4.0095,106.642,6,2,-1.455000338086136
2019-02-03 07:00:00,9.691166666666666,112.784,6,2,1.1552251627369516
2019-02-03 08:00:00,112.87416666666668,117.855,6,2,3.686723977819363
2019-02-03 09:00:00,280.2833333333333,126.728,6,2,5.966978646412833
2019-02-03 10:00:00,431.5083333333334,127.391,6,2,7.8405935811517145
2019-02-03 11:00:00,537.3249999999999,132.404,6,2,9.17988502052864
2019-02-03 12:00:00,586.65,129.692,6,2,9.893582466233818
2019-02-03 13:00:00,576.25,142.215,6,2,9.933048616783237
2019-02-03 14:00:00,505.1,138.485,6,2,9.295593919237854
2019-02-03 15:00:00,383.225,131.376,6,2,8.024659857791692
2019-02-03 16:00:00,223.6833333333333,127.103,6,2,6.206858488414452
2019-02-03 17:00:00,55.72683333333333,124.428,6,2,3.96606997037041
2019-02-03 18:00:00,1.467833333333333,117.84,6,2,1.455000338086137
2019-02-03 19:00:00,1.0130833333333331,118.846,6,2,-1.1552251627369503
2019-02-03 20:00:00,1.0110833333333331,119.552,6,2,-3.6867239778193617
2019-02-03 21:00:00,1.0920833333333333,109.617,6,2,-5.966978646412833
2019-02-03 22:00:00,1.1981666666666666,106.72,6,2,-7.840593581151714
2019-02-03 23:00:00,1.008916666666667,103.756,6,2,-9.179885020528637
2019-02-04 00:00:00,1.225666666666667,106.079,0,2,-9.893582466233818
2019-02-04 01:00:00,1.0571666666666666,110.897,0,2,-9.933048616783237
2019-02-04 02:00:00,1.0526666666666666,90.845,0,2,-9.29559391923785
2019-02-04 03:00:00,1.1150833333333334,86.339,0,2,-8.024659857791685
2019-02-04 04:00:00,2.7078333333333333,84.348,0,2,-6.2068584884144515
2019-02-04 05:00:00,4.243083333333334,89.118,0,2,-3.9660699703704005
2019-02-04 06:00:00,4.013,104.861,0,2,-1.455000338086136
2019-02-04 07:00:00,9.95525,112.95,0,2,1.1552251627369516
2019-02-04 08:00:00,121.72,169.432,0,2,3.686723977819363
2019-02-04 09:00:00,289.06666666666666,238.895,0,2,5.966978646412833
2019-02-04 10:00:00,442.81666666666666,267.335,0,2,7.8405935811517145
2019-02-04 11:00:00,533.7833333333333,304.949,0,2,9.17988502052864
2019-02-04 12:00:00,564.375,296.544,0,2,9.893582466233818
2019-02-04 13:00:00,505.35,311.348,0,2,9.933048616783237
2019-02-04 14:00:00,439.35,305.537,0,2,9.295593919237854
2019-02-04 15:00:00,356.9583333333333,303.268,0,2,8.024659857791692
2019-02-04 16:00:00,146.37166666666667,300.13,0,2,6.206858488414452
2019-02-04 17:00:00,34.23366666666667,278.508,0,2,3.96606997037041
2019-02-04 18:00:00,1.1285,264.854,0,2,1.455000338086137
2019-02-04 19:00:00,1.0685833333333334,221.104,0,2,-1.1552251627369503
2019-02-04 20:00:00,1.1261666666666663,180.898,0,2,-3.6867239778193617
2019-02-04 21:00:00,0.8815833333333334,157.06,0,2,-5.966978646412833
2019-02-04 22:00:00,1.1980833333333334,135.498,0,2,-7.840593581151714
2019-02-04 23:00:00,1.0571666666666666,124.079,0,2,-9.179885020528637
2019-02-05 00:00:00,0.87025,115.096,1,2,-9.893582466233818
2019-02-05 01:00:00,0.87025,102.616,1,2,-9.933048616783237
2019-02-05 02:00:00,2.567083333333333,84.63,1,2,-9.29559391923785
2019-02-05 03:00:00,2.137833333333333,80.644,1,2,-8.024659857791685
2019-02-05 04:00:00,1.1889166666666666,83.052,1,2,-6.2068584884144515
2019-02-05 05:00:00,2.11225,80.678,1,2,-3.9660699703704005
2019-02-05 06:00:00,1.08725,87.329,1,2,-1.455000338086136
2019-02-05 07:00:00,8.7735,104.071,1,2,1.1552251627369516
2019-02-05 08:00:00,125.6825,173.066,1,2,3.686723977819363
2019-02-05 09:00:00,304.40833333333336,237.558,1,2,5.966978646412833
2019-02-05 10:00:00,449.60833333333335,262.962,1,2,7.8405935811517145
2019-02-05 11:00:00,554.1916666666667,297.289,1,2,9.17988502052864
2019-02-05 12:00:00,590.5,296.831,1,2,9.893582466233818
2019-02-05 13:00:00,574.5500000000001,298.837,1,2,9.933048616783237
2019-02-05 14:00:00,514.7166666666667,291.904,1,2,9.295593919237854
2019-02-05 15:00:00,397.19166666666666,278.504,1,2,8.024659857791692
2019-02-05 16:00:00,234.99166666666667,287.739,1,2,6.206858488414452
2019-02-05 17:00:00,61.906666666666666,278.455,1,2,3.96606997037041
2019-02-05 18:00:00,1.4073333333333335,260.929,1,2,1.455000338086137
2019-02-05 19:00:00,1.0106666666666666,222.466,1,2,-1.1552251627369503
2019-02-05 20:00:00,0.86075,172.077,1,2,-3.6867239778193617
2019-02-05 21:00:00,0.734,141.639,1,2,-5.966978646412833
2019-02-05 22:00:00,1.0131666666666663,131.144,1,2,-7.840593581151714
2019-02-05 23:00:00,0.8263333333333334,125.725,1,2,-9.179885020528637
2019-02-06 00:00:00,1.2163333333333333,114.765,2,2,-9.893582466233818
2019-02-06 01:00:00,3.34425,119.864,2,2,-9.933048616783237
2019-02-06 02:00:00,2.08675,117.162,2,2,-9.29559391923785
2019-02-06 03:00:00,2.0638333333333336,116.03,2,2,-8.024659857791685
2019-02-06 04:00:00,1.35025,118.482,2,2,-6.2068584884144515
2019-02-06 05:00:00,2.3221666666666665,116.54,2,2,-3.9660699703704005
2019-02-06 06:00:00,3.456166666666667,114.123,2,2,-1.455000338086136
2019-02-06 07:00:00,11.60225,111.684,2,2,1.1552251627369516
2019-02-06 08:00:00,85.60916666666667,111.313,2,2,3.686723977819363
2019-02-06 09:00:00,227.70833333333331,118.54,2,2,5.966978646412833
2019-02-06 10:00:00,379.6833333333333,119.556,2,2,7.8405935811517145
2019-02-06 11:00:00,555.5333333333333,118.638,2,2,9.17988502052864
2019-02-06 12:00:00,605.625,127.909,2,2,9.893582466233818
2019-02-06 13:00:00,570.5333333333333,124.666,2,2,9.933048616783237
2019-02-06 14:00:00,501.825,126.004,2,2,9.295593919237854
2019-02-06 15:00:00,353.3333333333333,127.316,2,2,8.024659857791692
2019-02-06 16:00:00,198.90833333333333,135.52,2,2,6.206858488414452
2019-02-06 17:00:00,47.585,139.115,2,2,3.96606997037041
2019-02-06 18:00:00,1.8666666666666665,138.385,2,2,1.455000338086137
2019-02-06 19:00:00,1.45375,139.428,2,2,-1.1552251627369503
2019-02-06 20:00:00,2.8249166666666667,136.663,2,2,-3.6867239778193617
2019-02-06 21:00:00,2.88725,124.584,2,2,-5.966978646412833
2019-02-06 22:00:00,3.8171666666666666,123.098,2,2,-7.840593581151714
2019-02-06 23:00:00,3.371833333333333,121.951,2,2,-9.179885020528637
2019-02-07 00:00:00,3.634916666666667,124.3,3,2,-9.893582466233818
2019-02-07 01:00:00,5.573916666666666,126.164,3,2,-9.933048616783237
2019-02-07 02:00:00,4.51075,127.577,3,2,-9.29559391923785
2019-02-07 03:00:00,4.274416666666666,123.638,3,2,-8.024659857791685
2019-02-07 04:00:00,4.0255833333333335,121.543,3,2,-6.2068584884144515
2019-02-07 05:00:00,5.0888333333333335,120.424,3,2,-3.9660699703704005
2019-02-07 06:00:00,5.389749999999999,128.363,3,2,-1.455000338086136
2019-02-07 07:00:00,8.752416666666667,136.936,3,2,1.1552251627369516
2019-02-07 08:00:00,119.97,197.088,3,2,3.686723977819363
2019-02-07 09:00:00,292.39166666666665,266.58,3,2,5.966978646412833
2019-02-07 10:00:00,440.5416666666667,307.976,3,2,7.8405935811517145
2019-02-07 11:00:00,390.375,354.141,3,2,9.17988502052864
2019-02-07 12:00:00,507.2833333333333,364.424,3,2,9.893582466233818
2019-02-07 13:00:00,484.5833333333333,385.259,3,2,9.933048616783237
2019-02-07 14:00:00,461.9916666666666,381.96,3,2,9.295593919237854
2019-02-07 15:00:00,390.975,372.028,3,2,8.024659857791692
2019-02-07 16:00:00,230.34166666666667,387.518,3,2,6.206858488414452
2019-02-07 17:00:00,66.9825,372.28,3,2,3.96606997037041
2019-02-07 18:00:00,2.704166666666667,359.477,3,2,1.455000338086137
2019-02-07 19:00:00,2.877833333333333,291.461,3,2,-1.1552251627369503
2019-02-07 20:00:00,4.078,235.258,3,2,-3.6867239778193617
2019-02-07 21:00:00,6.265999999999999,162.62,3,2,-5.966978646412833
2019-02-07 22:00:00,5.086833333333334,145.802,3,2,-7.840593581151714
2019-02-07 23:00:00,3.6995,140.979,3,2,-9.179885020528637
2019-02-08 00:00:00,4.251416666666667,136.945,4,2,-9.893582466233818
2019-02-08 01:00:00,4.79475,117.111,4,2,-9.933048616783237
2019-02-08 02:00:00,3.87725,118.477,4,2,-9.29559391923785
2019-02-08 03:00:00,4.2564166666666665,117.993,4,2,-8.024659857791685
2019-02-08 04:00:00,4.487333333333333,117.311,4,2,-6.2068584884144515
2019-02-08 05:00:00,5.702916666666667,114.948,4,2,-3.9660699703704005
2019-02-08 06:00:00,2.799333333333333,118.57,4,2,-1.455000338086136
2019-02-08 07:00:00,7.75025,131.806,4,2,1.1552251627369516
2019-02-08 08:00:00,36.25083333333333,171.819,4,2,3.686723977819363
2019-02-08 09:00:00,100.82916666666668,241.966,4,2,5.966978646412833
2019-02-08 10:00:00,177.33333333333334,255.119,4,2,7.8405935811517145
2019-02-08 11:00:00,415.0916666666667,275.684,4,2,9.17988502052864
2019-02-08 12:00:00,575.35,270.844,4,2,9.893582466233818
2019-02-08 13:00:00,626.4833333333333,277.791,4,2,9.933048616783237
2019-02-08 14:00:00,453.3,268.57,4,2,9.295593919237854
2019-02-08 15:00:00,363.85833333333335,283.867,4,2,8.024659857791692
2019-02-08 16:00:00,235.63333333333333,296.471,4,2,6.206858488414452
2019-02-08 17:00:00,49.070083333333336,285.612,4,2,3.96606997037041
2019-02-08 18:00:00,2.6005,267.576,4,2,1.455000338086137
2019-02-08 19:00:00,2.3655,224.987,4,2,-1.1552251627369503
2019-02-08 20:00:00,4.394416666666666,172.347,4,2,-3.6867239778193617
2019-02-08 21:00:00,5.160416666666666,127.213,4,2,-5.966978646412833
2019-02-08 22:00:00,5.185666666666667,115.695,4,2,-7.840593581151714
2019-02-08 23:00:00,4.8785,108.973,4,2,-9.179885020528637
2019-02-09 00:00:00,5.273916666666667,104.11,5,2,-9.893582466233818
2019-02-09 01:00:00,5.5515,96.615,5,2,-9.933048616783237
2019-02-09 02:00:00,7.02325,99.062,5,2,-9.29559391923785
2019-02-09 03:00:00,3.794583333333333,98.194,5,2,-8.024659857791685
2019-02-09 04:00:00,5.509250000000001,97.538,5,2,-6.2068584884144515
2019-02-09 05:00:00,5.052333333333333,101.272,5,2,-3.9660699703704005
2019-02-09 06:00:00,5.864166666666667,113.372,5,2,-1.455000338086136
2019-02-09 07:00:00,8.410166666666667,114.216,5,2,1.1552251627369516
2019-02-09 08:00:00,66.69166666666666,141.348,5,2,3.686723977819363
2019-02-09 09:00:00,187.51666666666665,240.225,5,2,5.966978646412833
2019-02-09 10:00:00,356.7083333333333,244.35,5,2,7.8405935811517145
2019-02-09 11:00:00,571.5583333333333,268.814,5,2,9.17988502052864
2019-02-09 12:00:00,403.94166666666666,269.564,5,2,9.893582466233818
2019-02-09 13:00:00,503.9583333333333,275.186,5,2,9.933048616783237
2019-02-09 14:00:00,334.625,270.637,5,2,9.295593919237854
2019-02-09 15:00:00,383.875,287.98,5,2,8.024659857791692
2019-02-09 16:00:00,241.4333333333333,295.344,5,2,6.206858488414452
2019-02-09 17:00:00,42.45475,292.494,5,2,3.96606997037041
2019-02-09 18:00:00,8.381333333333332,266.739,5,2,1.455000338086137
2019-02-09 19:00:00,3.8191666666666655,244.974,5,2,-1.1552251627369503
2019-02-09 20:00:00,2.799,177.805,5,2,-3.6867239778193617
2019-02-09 21:00:00,5.2781666666666665,133.011,5,2,-5.966978646412833
2019-02-09 22:00:00,5.396249999999999,124.841,5,2,-7.840593581151714
2019-02-09 23:00:00,4.985333333333333,118.214,5,2,-9.179885020528637
2019-02-10 00:00:00,4.265333333333333,112.494,6,2,-9.893582466233818
2019-02-10 01:00:00,7.239583333333333,125.849,6,2,-9.933048616783237
2019-02-10 02:00:00,4.874333333333333,130.232,6,2,-9.29559391923785
2019-02-10 03:00:00,5.636416666666666,121.172,6,2,-8.024659857791685
2019-02-10 04:00:00,5.244,120.908,6,2,-6.2068584884144515
2019-02-10 05:00:00,7.567166666666666,127.766,6,2,-3.9660699703704005
2019-02-10 06:00:00,4.8812500000000005,134.5,6,2,-1.455000338086136
2019-02-10 07:00:00,5.139333333333333,140.541,6,2,1.1552251627369516
2019-02-10 08:00:00,28.849166666666665,176.947,6,2,3.686723977819363
2019-02-10 09:00:00,120.63083333333331,264.135,6,2,5.966978646412833
2019-02-10 10:00:00,292.51666666666665,306.683,6,2,7.8405935811517145
2019-02-10 11:00:00,296.71666666666664,333.009,6,2,9.17988502052864
2019-02-10 12:00:00,327.0833333333333,341.173,6,2,9.893582466233818
2019-02-10 13:00:00,103.39333333333332,352.959,6,2,9.933048616783237
2019-02-10 14:00:00,144.225,345.763,6,2,9.295593919237854
2019-02-10 15:00:00,83.34666666666666,359.372,6,2,8.024659857791692
2019-02-10 16:00:00,32.31666666666667,325.821,6,2,6.206858488414452
2019-02-10 17:00:00,6.264166666666667,325.305,6,2,3.96606997037041
2019-02-10 18:00:00,2.672083333333333,288.891,6,2,1.455000338086137
2019-02-10 19:00:00,2.0144166666666665,262.894,6,2,-1.1552251627369503
2019-02-10 20:00:00,1.9821666666666669,211.617,6,2,-3.6867239778193617
2019-02-10 21:00:00,1.97525,157.368,6,2,-5.966978646412833
2019-02-10 22:00:00,2.407166666666667,141.757,6,2,-7.840593581151714
2019-02-10 23:00:00,3.79225,140.687,6,2,-9.179885020528637
2019-02-11 00:00:00,4.548916666666666,132.73,0,2,-9.893582466233818
2019-02-11 01:00:00,4.33175,101.638,0,2,-9.933048616783237
2019-02-11 02:00:00,3.4553333333333334,100.631,0,2,-9.29559391923785
2019-02-11 03:00:00,3.5941666666666667,96.059,0,2,-8.024659857791685
2019-02-11 04:00:00,3.2573333333333334,92.384,0,2,-6.2068584884144515
2019-02-11 05:00:00,3.0681666666666665,91.016,0,2,-3.9660699703704005
2019-02-11 06:00:00,3.188083333333333,90.685,0,2,-1.455000338086136
2019-02-11 07:00:00,13.687166666666668,98.374,0,2,1.1552251627369516
2019-02-11 08:00:00,143.96833333333333,110.343,0,2,3.686723977819363
2019-02-11 09:00:00,321.5416666666667,121.058,0,2,5.966978646412833
2019-02-11 10:00:00,476.4333333333333,129.571,0,2,7.8405935811517145
2019-02-11 11:00:00,581.3916666666667,131.409,0,2,9.17988502052864
2019-02-11 12:00:00,633.0833333333334,125.17,0,2,9.893582466233818
2019-02-11 13:00:00,624.0416666666666,117.613,0,2,9.933048616783237
2019-02-11 14:00:00,548.3666666666667,114.411,0,2,9.295593919237854
2019-02-11 15:00:00,425.125,114.927,0,2,8.024659857791692
2019-02-11 16:00:00,259.225,122.998,0,2,6.206858488414452
2019-02-11 17:00:00,84.15416666666667,128.246,0,2,3.96606997037041
2019-02-11 18:00:00,3.246916666666667,125.545,0,2,1.455000338086137
2019-02-11 19:00:00,1.9755833333333332,124.892,0,2,-1.1552251627369503
2019-02-11 20:00:00,2.3171666666666666,113.139,0,2,-3.6867239778193617
2019-02-11 21:00:00,3.3303333333333334,108.033,0,2,-5.966978646412833
2019-02-11 22:00:00,2.58025,100.383,0,2,-7.840593581151714
2019-02-11 23:00:00,2.181,99.161,0,2,-9.179885020528637
2019-02-12 00:00:00,2.0770833333333334,100.3,1,2,-9.893582466233818
2019-02-12 01:00:00,2.35675,112.559,1,2,-9.933048616783237
2019-02-12 02:00:00,2.762916666666667,110.261,1,2,-9.29559391923785
2019-02-12 03:00:00,2.8550833333333334,110.973,1,2,-8.024659857791685
2019-02-12 04:00:00,2.6475,111.13,1,2,-6.2068584884144515
2019-02-12 05:00:00,2.5716666666666668,109.055,1,2,-3.9660699703704005
2019-02-12 06:00:00,1.736,129.098,1,2,-1.455000338086136
2019-02-12 07:00:00,13.738,134.561,1,2,1.1552251627369516
2019-02-12 08:00:00,147.15666666666667,193.064,1,2,3.686723977819363
2019-02-12 09:00:00,325.2333333333333,288.274,1,2,5.966978646412833
2019-02-12 10:00:00,477.7083333333333,337.393,1,2,7.8405935811517145
2019-02-12 11:00:00,577.7916666666666,397.148,1,2,9.17988502052864
2019-02-12 12:00:00,627.4833333333333,424.057,1,2,9.893582466233818
2019-02-12 13:00:00,617.3333333333334,459.377,1,2,9.933048616783237
2019-02-12 14:00:00,544.9499999999999,414.551,1,2,9.295593919237854
2019-02-12 15:00:00,419.5916666666667,405.727,1,2,8.024659857791692
2019-02-12 16:00:00,252.29166666666663,385.031,1,2,6.206858488414452
2019-02-12 17:00:00,81.4525,375.977,1,2,3.96606997037041
2019-02-12 18:00:00,2.8881666666666668,336.417,1,2,1.455000338086137
2019-02-12 19:00:00,0.9135833333333334,282.629,1,2,-1.1552251627369503
2019-02-12 20:00:00,0.9920833333333332,229.118,1,2,-3.6867239778193617
2019-02-12 21:00:00,1.19275,168.642,1,2,-5.966978646412833
2019-02-12 22:00:00,0.9325,152.908,1,2,-7.840593581151714
2019-02-12 23:00:00,0.6969166666666666,147.749,1,2,-9.179885020528637
2019-02-13 00:00:00,0.7155,134.943,2,2,-9.893582466233818
2019-02-13 01:00:00,0.6969166666666666,124.335,2,2,-9.933048616783237
2019-02-13 02:00:00,0.9094166666666668,115.836,2,2,-9.29559391923785
2019-02-13 03:00:00,0.9416666666666668,116.27,2,2,-8.024659857791685
2019-02-13 04:00:00,0.6785833333333334,116.06,2,2,-6.2068584884144515
2019-02-13 05:00:00,0.9415833333333332,110.513,2,2,-3.9660699703704005
2019-02-13 06:00:00,1.0571666666666666,129.99,2,2,-1.455000338086136
2019-02-13 07:00:00,13.281833333333331,147.584,2,2,1.1552251627369516
2019-02-13 08:00:00,142.5625,227.323,2,2,3.686723977819363
2019-02-13 09:00:00,321.46666666666664,376.117,2,2,5.966978646412833
2019-02-13 10:00:00,476.1166666666666,403.049,2,2,7.8405935811517145
2019-02-13 11:00:00,581.1916666666667,393.447,2,2,9.17988502052864
2019-02-13 12:00:00,630.3249999999999,395.732,2,2,9.893582466233818
2019-02-13 13:00:00,615.1,389.531,2,2,9.933048616783237
2019-02-13 14:00:00,542.55,372.804,2,2,9.295593919237854
2019-02-13 15:00:00,420.14166666666665,344.774,2,2,8.024659857791692
2019-02-13 16:00:00,255.0666666666667,325.657,2,2,6.206858488414452
2019-02-13 17:00:00,82.64,316.544,2,2,3.96606997037041
2019-02-13 18:00:00,3.436666666666667,309.285,2,2,1.455000338086137
2019-02-13 19:00:00,1.5435833333333333,259.544,2,2,-1.1552251627369503
2019-02-13 20:00:00,1.4582499999999998,185.674,2,2,-3.6867239778193617
2019-02-13 21:00:00,1.6013333333333335,142.521,2,2,-5.966978646412833
2019-02-13 22:00:00,1.9801666666666664,141.142,2,2,-7.840593581151714
2019-02-13 23:00:00,1.86725,130.742,2,2,-9.179885020528637
2019-02-14 00:00:00,2.5362500000000003,129.448,3,2,-9.893582466233818
2019-02-14 01:00:00,2.2848333333333333,125.456,3,2,-9.933048616783237
2019-02-14 02:00:00,2.38875,121.149,3,2,-9.29559391923785
2019-02-14 03:00:00,3.524083333333333,120.521,3,2,-8.024659857791685
2019-02-14 04:00:00,2.7815833333333333,118.516,3,2,-6.2068584884144515
2019-02-14 05:00:00,3.314666666666666,113.509,3,2,-3.9660699703704005
2019-02-14 06:00:00,2.8441666666666667,121.904,3,2,-1.455000338086136
2019-02-14 07:00:00,13.58375,137.651,3,2,1.1552251627369516
2019-02-14 08:00:00,145.15,217.656,3,2,3.686723977819363
2019-02-14 09:00:00,323.02500000000003,342.962,3,2,5.966978646412833
2019-02-14 10:00:00,477.7833333333333,374.489,3,2,7.8405935811517145
2019-02-14 11:00:00,586.8833333333333,370.484,3,2,9.17988502052864
2019-02-14 12:00:00,639.5749999999999,370.315,3,2,9.893582466233818
2019-02-14 13:00:00,630.6166666666667,346.301,3,2,9.933048616783237
2019-02-14 14:00:00,558.6583333333333,348.99,3,2,9.295593919237854
2019-02-14 15:00:00,428.98333333333335,373.821,3,2,8.024659857791692
2019-02-14 16:00:00,259.6166666666667,362.865,3,2,6.206858488414452
2019-02-14 17:00:00,83.81750000000001,327.932,3,2,3.96606997037041
2019-02-14 18:00:00,2.5900000000000003,294.456,3,2,1.455000338086137
2019-02-14 19:00:00,1.0775,274.492,3,2,-1.1552251627369503
2019-02-14 20:00:00,1.455833333333333,187.213,3,2,-3.6867239778193617
2019-02-14 21:00:00,2.3699166666666667,151.287,3,2,-5.966978646412833
2019-02-14 22:00:00,2.2131666666666665,128.885,3,2,-7.840593581151714
2019-02-14 23:00:00,2.285,116.101,3,2,-9.179885020528637
2019-02-15 00:00:00,2.178583333333333,131.641,4,2,-9.893582466233818
2019-02-15 01:00:00,3.5376666666666665,125.308,4,2,-9.933048616783237
2019-02-15 02:00:00,3.607166666666666,119.704,4,2,-9.29559391923785
2019-02-15 03:00:00,2.8249166666666667,114.35,4,2,-8.024659857791685
2019-02-15 04:00:00,3.0695,109.186,4,2,-6.2068584884144515
2019-02-15 05:00:00,3.02525,105.419,4,2,-3.9660699703704005
2019-02-15 06:00:00,2.9795,116.772,4,2,-1.455000338086136
2019-02-15 07:00:00,13.002249999999998,134.222,4,2,1.1552251627369516
2019-02-15 08:00:00,78.97,209.445,4,2,3.686723977819363
2019-02-15 09:00:00,241.53333333333333,341.579,4,2,5.966978646412833
2019-02-15 10:00:00,323.05833333333334,347.013,4,2,7.8405935811517145
2019-02-15 11:00:00,346.93333333333334,357.226,4,2,9.17988502052864
2019-02-15 12:00:00,436.575,365.371,4,2,9.893582466233818
2019-02-15 13:00:00,440.5416666666667,371.438,4,2,9.933048616783237
2019-02-15 14:00:00,381.3,349.1,4,2,9.295593919237854
2019-02-15 15:00:00,245.675,357.313,4,2,8.024659857791692
2019-02-15 16:00:00,162.53333333333333,315.048,4,2,6.206858488414452
2019-02-15 17:00:00,58.08166666666667,300.433,4,2,3.96606997037041
2019-02-15 18:00:00,2.088083333333333,288.915,4,2,1.455000338086137
2019-02-15 19:00:00,0.6854999999999999,271.388,4,2,-1.1552251627369503
2019-02-15 20:00:00,1.0013333333333334,192.564,4,2,-3.6867239778193617
2019-02-15 21:00:00,0.7729166666666667,151.573,4,2,-5.966978646412833
2019-02-15 22:00:00,0.8859166666666667,135.096,4,2,-7.840593581151714
2019-02-15 23:00:00,0.7868333333333334,118.826,4,2,-9.179885020528637
2019-02-16 00:00:00,0.9068333333333332,120.403,5,2,-9.893582466233818
2019-02-16 01:00:00,1.7076666666666669,117.837,5,2,-9.933048616783237
2019-02-16 02:00:00,0.9578333333333332,110.765,5,2,-9.29559391923785
2019-02-16 03:00:00,0.8261666666666666,105.162,5,2,-8.024659857791685
2019-02-16 04:00:00,0.7014999999999999,102.794,5,2,-6.2068584884144515
2019-02-16 05:00:00,1.10775,99.634,5,2,-3.9660699703704005
2019-02-16 06:00:00,0.7225,103.137,5,2,-1.455000338086136
2019-02-16 07:00:00,8.567916666666667,99.213,5,2,1.1552251627369516
2019-02-16 08:00:00,135.18333333333334,122.668,5,2,3.686723977819363
2019-02-16 09:00:00,380.075,142.265,5,2,5.966978646412833
2019-02-16 10:00:00,495.275,134.169,5,2,7.8405935811517145
2019-02-16 11:00:00,596.75,134.497,5,2,9.17988502052864
2019-02-16 12:00:00,630.975,142.439,5,2,9.893582466233818
2019-02-16 13:00:00,630.85,149.081,5,2,9.933048616783237
2019-02-16 14:00:00,555.7083333333334,150.301,5,2,9.295593919237854
2019-02-16 15:00:00,434.01666666666665,150.49,5,2,8.024659857791692
2019-02-16 16:00:00,263.4583333333333,145.275,5,2,6.206858488414452
2019-02-16 17:00:00,83.2075,146.592,5,2,3.96606997037041
2019-02-16 18:00:00,4.473,150.447,5,2,1.455000338086137
2019-02-16 19:00:00,2.8288333333333333,154.678,5,2,-1.1552251627369503
2019-02-16 20:00:00,2.4645,148.272,5,2,-3.6867239778193617
2019-02-16 21:00:00,2.8595,142.548,5,2,-5.966978646412833
2019-02-16 22:00:00,2.2157500000000003,139.446,5,2,-7.840593581151714
2019-02-16 23:00:00,2.9565,142.56,5,2,-9.179885020528637
